"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES"
"USW00094789","2026-02-28","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","  203",",,1,2400","   94",",,1","  -22",",,1","","","","","","","","","","","","","   19",",,1","","","","","","","","","","","","","","","","","","","","","  150",",,1","  210",",,1","","","","","","","","","   40",",,1","   49",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0","T,,1,2400","  127",",,1,2400","   56",",,1","  -17",",,1","","","","","","","","","","","","","   49",",,1","","","","","","","","","","","","","","","","","","","","","  360",",,1","  360",",,1","","","","","","","","","   94",",,1","  121",",,1","","","","","    1",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","  102",",,1,2400","   -6",",,1","  -61",",,1","","","","","","","","","","","","","   35",",,1","","","","","","","","","","","","","","","","","","","","","   10",",,1","   10",",,1","","","","","","","","","   80",",,1","  107",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  107",",,1,2400","    0","T,,1,2400","   76",",,1,2400","   22",",,1","  -28",",,1","","","","","","","","","","","","","   29",",,1","","","","","","","","","","","","","","","","","","","","","  100",",,1","  110",",,1","","","","","","","","","   67",",,1","   89",",,1","","","","","    1",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   10",",,1,2400","    0",",,1,2400","   51",",,1,2400","   72",",,1","   17",",,1","","","","","","","","","","","","","   29",",,1","","","","","","","","","","","","","","","","","","","","","  210",",,1","  260",",,1","","","","","","","","","   54",",,1","   72",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  328",",,1,2400","    0",",,1,2400","    0","T,,1,2400","   61",",,1","   33",",,1","","","","","","","","","","","","","   33",",,1","","","","","","","","","","","","","","","","","","","","","   70",",,1","  100",",,1","","","","","","","","","   80",",,1","  121",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   76",",,1,2400","    0",",,1,2400","    0",",,1,2400","   56",",,1","   28",",,1","","","","","","","","","","","","","   51",",,1","","","","","","","","","","","","","","","","","","","","","   50",",,1","   60",",,1","","","","","","","","","   80",",,1","  112",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","   67",",,1","   28",",,1","","","","","","","","","","","","","   26",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  190",",,1","","","","","","","","","   58",",,1","   76",",,1","","","","","    1",",,1","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  194",",,1","   50",",,1","","","","","","","","","","","","","   33",",,1","","","","","","","","","","","","","","","","","","","","","  300",",,1","  270",",,1","","","","","","","","","   63",",,1","   89",",,1","","","","","    1",",,1","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  194",",,1","   39",",,1","","","","","","","","","","","","","   31",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  190",",,1","","","","","","","","","   72",",,1","   89",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  178",",,1","   33",",,1","","","","","","","","","","","","","   22",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  190",",,1","","","","","","","","","   89",",,1","  121",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   46",",,1,2400","    0",",,1,2400","    0",",,1,2400","  150",",,1","   67",",,1","","","","","","","","","","","","","   37",",,1","","","","","","","","","","","","","","","","","","","","","  170",",,1","  180",",,1","","","","","","","","","  103",",,1","  139",",,1","","","","","    1",",,1","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   20",",,1,2400","    0","T,,1,2400","    0",",,1,2400","  133",",,1","   11",",,1","","","","","","","","","","","","","   62",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  330",",,1","","","","","","","","","  143",",,1","  192",",,1","","","","","    1",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-13","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   50",",,1","   -6",",,1","","","","","","","","","","","","","   71",",,1","","","","","","","","","","","","","","","","","","","","","  180",",,1","  310",",,1","","","","","","","","","  116",",,1","  165",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-14","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  117",",,1","   11",",,1","","","","","","","","","","","","","   68",",,1","","","","","","","","","","","","","","","","","","","","","  270",",,1","  260",",,1","","","","","","","","","  148",",,1","  206",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-15","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   78",",,1","   17",",,1","","","","","","","","","","","","","   63",",,1","","","","","","","","","","","","","","","","","","","","","  110",",,1","  110",",,1","","","","","","","","","  116",",,1","  179",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-16","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  140",",,1,2400","    0",",,1,2400","    0",",,1,2400","  111",",,1","   72",",,1","","","","","","","","","","","","","  105",",,1","","","","","","","","","","","","","","","","","","","","","  230",",,1","  220",",,1","","","","","","","","","  232",",,1","  322",",,1","","","","","    1",",,1","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-17","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","   83",",,1","    0",",,1","","","","","","","","","","","","","   97",",,1","","","","","","","","","","","","","","","","","","","","","  270",",,1","  270",",,1","","","","","","","","","  156",",,1","  219",",,1","","","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-18","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   17",",,1","  -39",",,1","","","","","","","","","","","","","   48",",,1","","","","","","","","","","","","","","","","","","","","","  310",",,1","  310",",,1","","","","","","","","","  103",",,1","  134",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   44",",,1","   -6",",,1","","","","","","","","","","","","","   31",",,1","","","","","","","","","","","","","","","","","","","","","  200",",,1","  190",",,1","","","","","","","","","   45",",,1","   67",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-20","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    8",",,1,2400","    0",",,1,2400","    0",",,1,2400","   94",",,1","   11",",,1","","","","","","","","","","","","","   66",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  180",",,1","","","","","","","","","  156",",,1","  206",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-21","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  144",",,1","   44",",,1","","","","","","","","","","","","","   42",",,1","","","","","","","","","","","","","","","","","","","","","  350",",,1","  340",",,1","","","","","","","","","   98",",,1","  125",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-22","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   13",",,1,2400","    0",",,1,2400","    0",",,1,2400","  128",",,1","   50",",,1","","","","","","","","","","","","","   42",",,1","","","","","","","","","","","","","","","","","","","","","  170",",,1","  160",",,1","","","","","","","","","  103",",,1","  134",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-23","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   89",",,1,2400","    0",",,1,2400","    0",",,1,2400","  100",",,1","   17",",,1","","","","","","","","","","","","","   68",",,1","","","","","","","","","","","","","","","","","","","","","  340",",,1","  340",",,1","","","","","","","","","  125",",,1","  165",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-24","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   78",",,1","   -6",",,1","","","","","","","","","","","","","   57",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  350",",,1","","","","","","","","","  103",",,1","  130",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-25","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   94",",,1","   11",",,1","","","","","","","","","","","","","   55",",,1","","","","","","","","","","","","","","","","","","","","","  170",",,1","  170",",,1","","","","","","","","","  116",",,1","  161",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-26","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    3",",,1,2400","    0",",,1,2400","    0",",,1,2400","  183",",,1","   56",",,1","","","","","","","","","","","","","   61",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  200",",,1","","","","","","","","","  112",",,1","  161",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-27","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  161",",,1","   39",",,1","","","","","","","","","","","","","   57",",,1","","","","","","","","","","","","","","","","","","","","","  350",",,1","  340",",,1","","","","","","","","","  116",",,1","  148",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-28","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   72",",,1","    0",",,1","","","","","","","","","","","","","   68",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  330",",,1","","","","","","","","","  125",",,1","  156",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-29","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   94",",,1","  -17",",,1","","","","","","","","","","","","","   60",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  190",",,1","","","","","","","","","  143",",,1","  183",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-30","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  183",",,1","   56",",,1","","","","","","","","","","","","","   50",",,1","","","","","","","","","","","","","","","","","","","","","  230",",,1","  250",",,1","","","","","","","","","   98",",,1","  130",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-03-31","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  200",",,1","   89",",,1","","","","","","","","","","","","","   51",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  180",",,1","","","","","","","","","   94",",,1","  121",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-01","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   18",",,1,2400","    0",",,1,2400","    0",",,1,2400","  256",",,1","  100",",,1","","","","","","","","","","","","","   53",",,1","","","","","","","","","","","","","","","","","","","","","   30",",,1","   30",",,1","","","","","","","","","   98",",,1","  130",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-02","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    8",",,1,2400","    0",",,1,2400","    0",",,1,2400","  111",",,1","   50",",,1","","","","","","","","","","","","","   58",",,1","","","","","","","","","","","","","","","","","","","","","   70",",,1","   50",",,1","","","","","","","","","   98",",,1","  148",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-03","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    3",",,1,2400","    0",",,1,2400","    0",",,1,2400","  144",",,1","   50",",,1","","","","","","","","","","","","","   26",",,1","","","","","","","","","","","","","","","","","","","","","  100",",,1","  100",",,1","","","","","","","","","   63",",,1","   80",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-04","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  211",",,1","   50",",,1","","","","","","","","","","","","","   63",",,1","","","","","","","","","","","","","","","","","","","","","  100",",,1","   90",",,1","","","","","","","","","  148",",,1","  206",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-05","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   69",",,1,2400","    0",",,1,2400","    0",",,1,2400","  139",",,1","   56",",,1","","","","","","","","","","","","","   45",",,1","","","","","","","","","","","","","","","","","","","","","  320",",,1","  320",",,1","","","","","","","","","  125",",,1","  156",",,1","","","","","    1",",,1","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-06","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  139",",,1","   50",",,1","","","","","","","","","","","","","   61",",,1","","","","","","","","","","","","","","","","","","","","","  320",",,1","  310",",,1","","","","","","","","","  143",",,1","  183",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-07","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  133",",,1","    6",",,1","","","","","","","","","","","","","   76",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  350",",,1","","","","","","","","","  139",",,1","  197",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-08","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   72",",,1","  -11",",,1","","","","","","","","","","","","","   52",",,1","","","","","","","","","","","","","","","","","","","","","   20",",,1","  350",",,1","","","","","","","","","   98",",,1","  130",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-09","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","   83",",,1","    0",",,1","","","","","","","","","","","","","   38",",,1","","","","","","","","","","","","","","","","","","","","","  170",",,1","  160",",,1","","","","","","","","","   72",",,1","  103",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-10","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  111",",,1","   39",",,1","","","","","","","","","","","","","   41",",,1","","","","","","","","","","","","","","","","","","","","","  190",",,1","  180",",,1","","","","","","","","","   72",",,1","  103",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-11","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  178",",,1","   83",",,1","","","","","","","","","","","","","   65",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  340",",,1","","","","","","","","","  107",",,1","  152",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-12","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  111",",,1","   50",",,1","","","","","","","","","","","","","   51",",,1","","","","","","","","","","","","","","","","","","","","","  150",",,1","  140",",,1","","","","","","","","","   80",",,1","  112",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-13","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","    0",",,1,2400","  239",",,1","   78",",,1","","","","","","","","","","","","","   54",",,1","","","","","","","","","","","","","","","","","","","","","  240",",,1","  230",",,1","","","","","","","","","  103",",,1","  148",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-14","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  267",",,1","  128",",,1","","","","","","","","","","","","","   42",",,1","","","","","","","","","","","","","","","","","","","","","  180",",,1","  180",",,1","","","","","","","","","   94",",,1","  121",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-15","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  261",",,1","  156",",,1","","","","","","","","","","","","","   32",",,1","","","","","","","","","","","","","","","","","","","","","  180",",,1","  180",",,1","","","","","","","","","   67",",,1","   85",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-16","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  267",",,1","  139",",,1","","","","","","","","","","","","","   41",",,1","","","","","","","","","","","","","","","","","","","","","  180",",,1","  180",",,1","","","","","","","","","   98",",,1","  130",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-17","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    5",",,1,2400","    0",",,1,2400","    0",",,1,2400","  261",",,1","  111",",,1","","","","","","","","","","","","","   40",",,1","","","","","","","","","","","","","","","","","","","","","  100",",,1","  100",",,1","","","","","","","","","  116",",,1","  161",",,1","","","","","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-18","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  167",",,1","   83",",,1","","","","","","","","","","","","","   47",",,1","","","","","","","","","","","","","","","","","","","","","  130",",,1","  140",",,1","","","","","","","","","   94",",,1","  121",",,1","","","","","    1",",,1","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-19","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   10",",,1,2400","    0",",,1,2400","    0",",,1,2400","  122",",,1","   50",",,1","","","","","","","","","","","","","   55",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  320",",,1","","","","","","","","","  134",",,1","  174",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-20","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  122",",,1","   22",",,1","","","","","","","","","","","","","   47",",,1","","","","","","","","","","","","","","","","","","","","","  330",",,1","  330",",,1","","","","","","","","","  107",",,1","  139",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-21","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0","T,,1,2400","    0",",,1,2400","","","   94",",,1","   11",",,1","","","","","","","","","","","","","   47",",,1","","","","","","","","","","","","","","","","","","","","","  180",",,1","  170",",,1","","","","","","","","","   80",",,1","  107",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-22","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   13",",,1,2400","    0",",,1,2400","    0",",,1,2400","  111",",,1","   72",",,1","","","","","","","","","","","","","   51",",,1","","","","","","","","","","","","","","","","","","","","","  150",",,1","  150",",,1","","","","","","","","","   94",",,1","  121",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-23","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  239",",,1","   56",",,1","","","","","","","","","","","","","   29",",,1","","","","","","","","","","","","","","","","","","","","","  310",",,1","  330",",,1","","","","","","","","","  103",",,1","  143",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-24","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  189",",,1","   89",",,1","","","","","","","","","","","","","   37",",,1","","","","","","","","","","","","","","","","","","","","","  150",",,1","  320",",,1","","","","","","","","","   72",",,1","  116",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-25","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","  363",",,1,2400","    0",",,1,2400","    0",",,1,2400","  100",",,1","   50",",,1","","","","","","","","","","","","","   55",",,1","","","","","","","","","","","","","","","","","","","","","  100",",,1","  110",",,1","","","","","","","","","   89",",,1","  125",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-26","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","   15",",,1,2400","    0",",,1,2400","    0",",,1,2400","  144",",,1","   50",",,1","","","","","","","","","","","","","   47",",,1","","","","","","","","","","","","","","","","","","","","","   30",",,1","   20",",,1","","","","","","","","","   98",",,1","  134",",,1","","","","","    1",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094789","2026-04-27","40.63915","-73.7639","2.7","JFK INTERNATIONAL AIRPORT, NY US","    0",",,1,2400","    0",",,1,2400","    0",",,1,2400","  189",",,1","   56",",,1","","","","","","","","","","","","","   32",",,1","","","","","","","","","","","","","","","","","","","","","   50",",,1","   50",",,1","","","","","","","","","   72",",,1","   98",",,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
